Id,split
82210,train
116674,train
78255,train
143095,validation
43539,train
76148,train
37203,train
160281,train
151977,train
38402,train
48630,train
161437,train
86487,train
41213,validation
138174,validation
59493,train
62051,train
126691,train
39919,train
127391,train
26033,validation
1072,train
37675,validation
32585,train
178319,validation
42878,validation
188403,train
34183,train
74461,train
50488,train
191005,validation
10151,train
182488,train
78703,train
2786,validation
8688,validation
49134,train
111787,validation
20667,train
13458,validation
12394,train
184666,train
146864,train
155544,train
10544,train
6840,train
109158,train
24579,train
128323,validation
85750,train
50825,validation
162525,train
179813,train
37211,train
16934,train
143805,validation
124367,train
81489,validation
81095,train
184984,train
34958,train
45324,train
194026,train
125019,train
103985,train
165767,validation
57007,validation
82168,train
148357,train
190343,train
15066,train
139782,train
49070,train
91884,train
152526,validation
46715,train
132390,train
78490,train
36939,validation
44416,train
167498,train
69316,train
147623,train
141787,train
93130,train
50496,validation
29560,train
77577,train
192740,train
6007,train
110041,train
46907,train
101397,train
102555,train
71436,train
3534,validation
51783,validation
2298,train
153590,train
49723,train
146685,train
76691,validation
55815,train
144588,train
52305,train
158329,validation
128894,train
57928,train
98256,train
167263,train
30037,train
138854,train
79380,train
14558,train
21394,train
71857,train
184938,train
32252,train
15531,train
11415,train
172928,train
172844,train
100568,train
18479,train
108740,train
58556,train
156592,validation
46419,train
186408,train
142083,train
192660,train
186785,train
190508,train
193040,validation
179626,validation
65010,train
43115,train
794,train
57480,train
128389,train
159568,validation
108303,train
104055,train
58003,train
134803,train
25935,train
187505,train
30736,train
22782,train
160124,train
161376,validation
195924,train
17147,train
161163,train
24358,validation
99983,train
124541,train
90199,train
176957,train
15525,train
48092,train
140887,validation
93428,train
51121,train
164662,train
165808,validation
63148,validation
175822,validation
193132,train
45476,train
21854,train
150803,train
98425,train
142471,train
86689,train
177016,train
144053,validation
90621,train
173306,train
187768,train
196299,train
2365,train
90477,validation
182702,validation
20808,validation
198827,train
175101,train
193991,train
181800,train
45276,train
44959,validation
84642,train
40879,train
122473,train
82923,validation
176187,train
188438,train
22283,train
52301,train
165193,validation
185205,train
187042,validation
43681,train
33242,train
138226,train
103733,train
142423,train
106421,train
20222,train
6281,train
153480,train
25792,train
85459,train
32966,train
2807,train
171998,train
42705,train
114599,train
170854,train
66615,train
1788,validation
33219,validation
114361,train
137022,train
20008,train
181392,train
14416,train
158946,validation
144040,train
99944,train
101310,train
61272,train
4561,train
148605,validation
82309,train
90515,train
139031,train
192829,train
161442,validation
99083,train
34596,validation
189773,train
181718,validation
132092,train
77464,train
5753,train
131950,train
45180,train
107363,train
124027,train
145511,train
43908,validation
56365,train
1325,train
76469,train
177824,train
50093,validation
147531,train
74455,train
154857,validation
125380,train
78758,train
19385,train
17912,train
171746,validation
77008,train
57467,train
166275,train
63564,train
175727,train
79892,validation
24765,train
13147,train
60778,validation
27232,train
149063,validation
162428,train
138182,train
72900,train
36407,train
46459,train
78745,train
106577,validation
63160,validation
9348,train
92840,train
169349,validation
93124,validation
59961,train
147903,train
156328,train
29639,train
4006,train
34980,train
10886,train
76381,validation
20791,train
14962,train
102487,train
109902,train
181291,train
198171,train
156718,train
61439,train
178063,train
174673,validation
22306,train
199445,train
137783,train
153784,train
188522,train
40802,train
153292,train
55454,train
27063,train
84060,train
101718,train
66611,validation
157139,validation
165023,train
119284,train
49316,train
167286,validation
97212,train
78257,train
90027,train
182376,train
48703,train
156536,train
17412,validation
73617,train
164104,train
55952,train
63606,train
167756,train
147012,train
100323,validation
16234,train
151960,train
126726,train
161255,validation
191686,train
4660,train
183741,train
139236,validation
142946,train
12907,train
1445,train
75479,train
11941,train
180904,train
51782,train
180281,train
144339,train
53656,train
101163,validation
147056,train
97738,validation
186578,train
84406,validation
60121,train
38335,train
35328,train
142791,train
73453,train
50351,train
159425,train
120251,validation
92307,train
126827,train
18641,train
49408,train
21780,train
36292,validation
99454,train
100540,train
34633,train
107993,train
142784,train
129875,train
94919,train
69000,validation
12670,train
140274,train
57629,train
81254,train
100228,validation
130077,validation
59617,train
39173,validation
87704,train
22343,train
40714,train
73787,train
122618,train
115707,train
66991,train
119923,train
9253,train
139619,train
188446,validation
4513,train
20282,validation
146265,train
142626,validation
162028,validation
36267,validation
107408,train
186077,train
107073,train
153394,train
177181,train
174269,train
178599,validation
77977,train
100239,validation
33773,train
166560,train
73603,validation
79625,validation
1306,train
50416,validation
45952,train
152953,train
87705,train
167335,train
92799,train
103110,validation
194552,train
147645,train
18141,train
163868,train
116305,validation
165503,train
81938,train
164989,train
137153,train
190757,train
156438,train
7936,validation
28839,train
69446,train
20711,train
199161,train
188918,train
94173,train
26226,train
153641,train
7670,train
81921,train
188735,train
194563,train
46261,train
175010,train
10701,train
162165,train
139116,train
57725,train
86862,train
156443,validation
42874,train
137518,validation
13871,train
107747,train
153190,train
188924,train
94219,train
102667,validation
83269,train
157512,train
164766,validation
44411,train
20263,validation
82091,train
189669,train
195567,train
110519,validation
19979,train
83392,train
103373,train
121819,train
34889,train
18135,validation
164517,train
41011,validation
133872,train
75258,train
1386,train
137921,train
108613,validation
9346,train
137955,validation
24588,validation
41064,train
155098,train
161628,train
130052,train
35893,train
180066,train
18842,train
43747,validation
46624,train
111783,train
107896,train
114409,train
2045,train
135091,train
135051,validation
2254,train
59664,train
145384,train
9106,train
82300,train
141351,train
30379,train
129304,train
28978,train
160237,train
167443,train
95985,train
109851,validation
172114,train
168278,validation
151763,train
40096,train
143534,validation
151919,train
141664,train
131502,validation
156562,train
106333,validation
69356,train
184975,train
40118,validation
164971,train
158032,train
40172,train
14918,train
111550,validation
171295,train
133347,train
175161,train
199449,train
172788,train
72886,train
145974,validation
164000,train
161037,train
39594,train
42330,validation
71058,train
116464,train
154918,train
150862,train
164259,train
19231,train
138725,validation
88744,train
103902,train
35497,train
183636,train
113813,validation
3825,train
127672,validation
117639,train
196650,validation
8756,train
94308,train
67263,train
108065,train
90260,train
46278,train
78473,train
127829,train
164390,train
137488,validation
118569,train
159822,train
45147,train
105970,train
189488,validation
133268,train
155616,train
43907,train
105018,train
14447,train
126636,train
50923,train
76783,validation
44799,train
165966,train
106342,train
126779,train
147147,train
184500,train
61790,train
11720,train
122023,validation
63485,train
183705,train
37853,train
58973,train
78484,train
28928,train
134237,train
696,train
69471,validation
111598,train
36140,train
186863,train
44718,train
162374,validation
27525,train
106393,validation
48236,train
58538,validation
161561,train
3017,train
4768,validation
18723,train
144284,train
132857,validation
51863,train
196534,train
101973,train
176105,train
161449,train
151536,train
47409,train
188987,train
5217,train
159143,train
11024,train
161886,train
39299,train
139092,train
69158,train
188386,train
170493,validation
49331,train
78454,train
184734,train
197158,train
119507,train
1351,train
87240,train
106472,validation
152018,train
173340,train
146936,train
9873,train
162426,train
191087,train
134487,train
21786,train
1645,train
119036,validation
43867,train
40787,train
52276,validation
158745,train
9108,train
153338,train
122067,train
20325,train
51957,train
193264,train
71336,train
65422,validation
194257,train
112301,train
169579,train
56966,train
95521,train
45278,train
37137,train
83041,train
30638,train
118304,train
47279,train
80515,validation
133798,validation
155443,train
197226,train
155028,train
89545,train
127187,train
199042,train
77083,train
114471,train
70402,train
43442,train
47909,train
132151,train
15276,train
108654,train
35717,train
176893,train
162205,train
95471,train
169940,validation
22398,train
54470,validation
81759,train
113446,train
141597,train
106011,train
194482,validation
154990,train
179879,validation
26259,train
166215,train
131214,train
178310,train
109407,train
60766,validation
179816,validation
15334,train
47947,train
80426,train
18262,train
98234,train
7986,train
103132,train
141576,validation
155647,train
174057,train
53220,train
185767,train
85746,train
110549,validation
102852,train
42862,train
156054,validation
181472,validation
143865,train
172945,train
154938,validation
81385,train
18661,train
22492,validation
57915,train
140823,train
123861,train
196467,train
167471,validation
121680,validation
96982,train
128250,train
147259,validation
182309,train
191213,train
54723,train
64042,train
116225,train
199892,train
31390,train
68714,train
194478,validation
124613,validation
20326,train
134439,train
52014,train
109559,train
130354,validation
182305,validation
75450,train
146100,train
73392,train
19208,validation
87401,train
37151,train
194412,train
90357,train
162604,train
79290,train
47864,validation
11705,validation
117147,train
54708,train
199809,validation
193283,train
103346,validation
45245,validation
94019,validation
105272,train
29670,validation
29569,train
167649,train
64433,validation
188463,train
2041,validation
140317,train
99096,train
110187,train
137247,train
120535,train
100329,train
2809,train
62689,train
120702,train
58021,validation
115267,validation
191090,validation
123013,train
40362,validation
157071,train
109470,train
33072,train
56942,train
112557,train
5865,train
159770,train
135077,train
100796,train
120751,train
25255,train
54516,train
192368,train
44462,train
127680,train
181646,validation
157558,train
116878,train
131732,train
170307,train
143223,train
40483,train
171727,train
39407,train
135134,train
163525,train
167168,train
108086,validation
150334,train
88292,validation
116344,train
106224,train
119353,validation
117322,train
156512,train
199618,train
42739,train
24359,train
42036,train
148030,train
2880,validation
168832,train
49146,train
114326,train
177034,train
24182,validation
85534,train
198420,train
181978,train
51193,validation
56872,train
125857,validation
111016,train
179095,train
169215,validation
153103,train
119979,train
37894,train
114336,train
45823,train
157625,validation
141001,train
199742,train
139911,train
131719,train
135921,train
152603,train
4239,train
54730,train
10854,train
15476,train
83699,train
14990,train
128068,train
191294,validation
159566,train
160374,train
134149,train
174263,train
6086,train
52992,train
8600,train
30758,train
163778,train
16604,train
91958,validation
151305,train
100803,train
151492,validation
87569,train
137056,train
143445,train
9719,train
5663,train
106103,train
199725,train
154962,train
115449,train
57759,train
147955,train
114410,train
172350,train
109786,train
24448,validation
122308,train
42122,train
164691,train
91618,train
53641,validation
52789,train
135651,train
38905,train
63952,train
62111,train
52719,validation
186528,validation
83312,validation
29281,train
86885,train
171370,train
152516,train
116572,train
127518,train
50295,validation
52413,validation
135653,validation
26357,train
49570,train
7939,train
159578,validation
48196,train
21776,train
81309,train
77185,train
23162,validation
41480,train
90701,train
125996,train
91527,train
96385,train
85407,train
41316,train
93435,train
55227,train
116646,train
155789,train
49407,train
84896,validation
102585,train
161711,validation
129599,train
84767,train
175583,train
118859,train
170577,train
147554,train
155257,train
44933,train
172692,validation
68311,train
156227,train
121293,train
166085,train
44927,train
82969,validation
44065,train
192912,validation
161808,train
179071,train
118601,train
148139,train
78474,train
12833,validation
72995,validation
97247,train
54001,train
159994,validation
74254,train
31547,train
21928,train
163353,train
8236,train
69987,train
114606,train
71763,train
110454,train
149184,train
123389,train
151356,validation
88751,train
177402,train
127375,train
72801,train
45201,train
187705,train
22294,train
118965,validation
73541,train
79355,train
169173,train
68387,train
21177,train
57998,train
60351,train
31919,train
166067,train
133962,validation
154307,validation
91078,train
187420,train
173054,validation
127954,train
126224,train
63427,validation
119040,train
73214,train
37847,train
56123,train
146497,validation
196710,train
111118,train
76557,validation
103704,validation
48725,train
95332,train
147310,train
181458,train
159628,train
83543,train
51139,train
35452,train
20075,train
48232,train
62511,train
189916,train
86466,train
45148,train
185002,train
164361,train
45456,validation
105997,train
92817,validation
60036,validation
107045,train
16523,train
135861,train
112182,train
115202,validation
185892,train
173052,train
50803,train
186226,train
178153,validation
95886,train
41715,train
78076,train
159867,train
66813,validation
199582,train
27855,validation
111524,validation
59199,train
135595,train
134688,train
112099,train
193885,train
75408,train
148082,train
41058,train
91543,validation
155299,train
166515,train
112898,train
107487,validation
108920,train
138586,validation
175651,validation
76884,validation
156221,train
129300,train
33329,train
104743,train
41891,train
185608,train
46530,train
170460,train
145950,train
44570,train
78874,train
119344,validation
181824,train
148950,train
156070,train
8656,train
103405,train
126044,train
188673,train
198013,train
109430,train
26184,train
103911,train
119671,train
128529,validation
111156,train
7082,train
87315,train
5088,train
145558,train
41569,train
25921,train
145605,train
121792,train
129586,train
131586,validation
157048,validation
83962,train
103111,train
84966,validation
13460,train
109751,train
21470,train
37953,train
94488,validation
162821,train
127543,train
125881,validation
49726,validation
24885,train
57451,train
78022,validation
3651,train
136988,train
45753,train
139792,validation
97501,train
186855,train
51671,train
57548,train
38584,train
21196,train
172224,train
190401,train
181126,train
72061,train
100939,train
163111,train
12724,train
168413,train
63226,train
58727,train
34265,train
42575,train
198907,train
16060,train
186427,train
182510,train
139457,train
32394,train
39296,train
172940,train
31174,train
154984,train
79570,train
149817,train
139631,train
180614,train
62984,train
104982,train
16007,train
38587,validation
114359,train
172699,validation
144359,train
113914,train
199768,train
16762,train
186305,train
17719,train
45137,train
63310,train
2980,train
194814,train
161499,train
6818,train
168476,train
143937,validation
77666,train
70440,train
11269,train
17841,validation
111217,train
86739,validation
181985,validation
167257,validation
22384,train
119705,train
10605,train
65355,validation
106519,train
80442,train
119070,validation
33642,train
147131,train
99849,train
853,train
163024,train
6504,train
123009,train
191644,train
102510,train
191151,train
121204,validation
2921,validation
160966,train
53164,train
118001,validation
50724,train
5080,validation
10879,train
41385,train
70706,train
121171,train
25346,train
98828,validation
184961,train
146107,train
37384,train
13359,train
75971,validation
43137,train
187868,train
37710,train
104838,train
92534,train
98542,train
18902,train
124478,train
168120,train
28210,train
180115,train
153010,validation
28232,train
126185,train
195311,train
84681,validation
108840,train
40125,train
24468,validation
28550,train
170211,validation
65020,train
23578,validation
56397,train
35583,validation
170750,train
53587,train
153656,train
77479,train
134878,train
107074,train
185949,train
159788,train
2450,train
199633,train
143197,train
138690,validation
48825,validation
67322,validation
161644,train
31944,train
2875,validation
125926,validation
197162,train
56741,train
175695,train
72370,train
145376,train
160967,train
59287,train
5430,train
137896,train
189413,validation
15290,train
88120,train
186062,validation
186483,train
50913,validation
131786,train
154012,validation
176276,train
36627,train
47185,train
72961,train
182647,train
141022,validation
16975,train
39622,train
159632,train
109038,train
81077,train
66293,train
119370,train
111392,train
197807,train
98281,train
181414,train
87706,train
90467,train
14394,train
12388,train
27527,train
177440,train
45659,train
25628,validation
58298,train
148224,train
93038,validation
127732,train
157287,train
123732,train
59107,train
69756,train
32269,train
76603,validation
57979,train
18139,train
101756,train
122369,train
157841,train
197937,train
164633,train
126564,train
54929,train
133720,train
6079,validation
83793,train
1269,train
136611,train
170929,validation
146128,train
89579,train
101433,train
182306,train
64821,validation
99457,train
121213,train
73042,train
153622,train
160583,validation
101023,train
67240,train
51663,train
30087,train
1381,train
145744,validation
183943,train
88568,validation
86343,train
99188,train
65720,train
25500,train
73920,train
197300,validation
189836,train
178948,train
92128,train
164994,train
187343,train
127800,train
68355,validation
198591,train
103532,train
195480,validation
195056,train
163578,train
163059,train
150017,train
35571,train
11667,validation
108969,train
179852,validation
5955,train
120613,train
81613,train
154163,validation
24768,train
161248,train
65080,train
43562,train
103975,train
108867,train
168474,train
111295,train
128657,train
149554,train
184299,train
146768,validation
94731,train
75045,validation
49059,train
32316,train
152517,train
166286,train
133239,validation
51199,train
9632,train
114247,train
20403,train
173911,train
196319,train
86873,train
192937,train
151161,train
27295,train
48028,train
129502,validation
154996,train
190976,train
122831,train
129071,train
181915,validation
121887,validation
29189,validation
126641,train
164240,train
141618,train
65670,train
10717,train
126729,train
47737,train
101319,train
10512,train
177075,validation
39496,train
60319,train
162567,train
190349,train
120791,validation
86956,train
71341,train
21008,validation
99152,validation
143790,train
32131,validation
13515,train
87963,train
123622,train
22443,train
192942,train
54561,train
37596,train
121623,train
130524,train
104253,train
199629,train
147697,train
132106,validation
38191,train
174475,train
109788,train
86505,train
140987,train
70487,train
79379,train
155976,train
137447,train
160380,train
160134,train
53764,train
169947,train
151259,train
80019,train
116036,validation
72373,train
62530,train
181188,validation
142301,train
72999,train
140464,train
139930,train
132258,train
171523,train
36148,validation
171538,train
158752,train
19162,validation
115176,train
82263,train
194357,train
144457,train
10214,train
192164,validation
89694,train
189074,train
140903,validation
103100,train
48094,train
12718,validation
57589,train
191158,validation
33833,train
106010,train
14307,validation
9146,train
19775,train
183999,validation
2598,train
22123,validation
15857,train
131986,train
99461,train
2428,train
140470,validation
121227,train
94333,train
52700,train
171127,train
60802,train
34236,train
35353,train
112049,train
33038,train
135114,train
177143,train
190848,train
172934,train
182019,train
181940,validation
150426,train
22527,train
166160,train
84418,train
43110,train
15715,train
53995,train
165414,train
188733,train
76682,train
140341,validation
190051,train
129469,train
68381,train
13554,train
155626,train
187812,train
110672,validation
20395,train
142077,train
195178,train
27134,train
60859,validation
144422,train
155136,train
149501,validation
163255,train
14234,validation
28809,train
10067,train
76886,train
190108,validation
180513,train
175393,validation
194349,train
17291,validation
139822,train
51588,train
143774,train
195185,train
4992,train
197262,train
21558,train
34812,train
176861,train
57237,validation
148532,train
151381,train
115909,train
56804,train
11456,train
161599,train
110863,train
111914,train
43724,train
885,validation
38951,validation
182559,train
81175,train
2008,train
66672,validation
195837,train
130493,train
105789,train
50814,train
48211,train
179128,validation
83503,train
142456,validation
172555,train
23316,train
123140,train
30312,train
8322,train
147930,train
109791,validation
62196,train
159734,train
112607,validation
193668,train
26751,train
45124,train
53967,train
104062,train
46229,train
150509,train
24445,train
167427,validation
37236,train
96943,train
9121,train
156154,train
38301,train
65608,train
84891,train
60774,train
62277,train
188607,train
411,train
32756,validation
130766,train
111932,train
128471,validation
96278,train
83100,train
29552,validation
120306,train
32874,validation
20284,train
127839,train
55544,train
73868,validation
49750,train
115498,train
102355,validation
85022,train
140422,validation
43816,train
157284,train
157655,validation
102959,train
22565,train
192092,validation
60951,train
158635,train
120139,validation
152200,train
196902,train
61984,train
129037,train
50861,train
120404,train
88883,validation
1508,train
33449,validation
199894,validation
36543,train
71972,train
35634,train
9354,validation
84390,train
151628,train
166419,validation
163649,validation
22765,validation
170985,train
199080,train
144303,train
82954,train
30920,validation
174865,train
59147,train
180122,validation
2507,train
36081,train
143196,train
21606,train
12316,train
188929,train
93497,train
83994,train
182316,train
53183,train
121425,train
199178,train
115466,train
159026,train
153066,train
165132,train
168401,train
197283,train
191255,train
64169,train
173936,train
135039,train
112920,validation
117734,validation
40521,validation
12577,train
142015,train
75002,train
58745,train
88174,train
195993,train
97398,train
54388,train
73041,train
112284,train
193768,train
1522,train
18458,train
163498,validation
96036,train
174372,train
198030,train
58674,train
197580,train
123182,train
113781,train
2762,train
120892,train
60770,train
133226,train
173353,train
199863,validation
139243,train
166016,train
93594,train
121000,train
118423,train
15096,train
191535,train
18033,train
147952,train
152694,train
4466,validation
172248,train
150421,train
172932,validation
106686,train
72507,train
165294,train
95861,train
123421,train
134669,train
148207,train
138475,train
144126,validation
99010,train
151824,train
38875,train
41719,train
102025,train
85278,train
28436,train
76586,train
90978,train
152315,validation
4629,train
19610,train
180112,train
164601,validation
117155,validation
30374,train
41896,validation
182717,train
133389,validation
142021,train
78095,train
65721,train
126714,train
191903,validation
155188,train
175770,train
24256,validation
148943,train
31036,train
127393,train
91751,validation
8776,validation
25489,train
29817,train
25769,train
4089,train
126802,train
85139,train
12586,validation
185281,train
130667,train
156242,train
159115,validation
74362,train
153317,train
165067,train
153692,train
11499,train
7457,train
189468,validation
86941,train
184174,validation
40598,train
194387,train
43726,validation
72909,train
88776,train
179212,train
104750,train
189567,train
35845,validation
55427,train
42316,train
111074,train
55490,train
145003,train
29754,train
10887,validation
90540,train
166136,train
148750,validation
63469,train
7138,train
149781,train
87285,train
76702,train
62922,train
60200,train
90,train
45717,validation
126681,train
22145,train
147317,train
105071,train
156139,train
72317,train
186257,validation
90671,train
142953,train
64012,train
126467,validation
103157,train
120053,train
35938,train
120518,train
69014,train
152587,train
143350,validation
36591,validation
8304,train
200,train
6812,train
135924,train
3991,train
56786,train
26747,validation
14213,train
124675,train
61564,train
177756,train
167374,train
193053,validation
164809,train
192257,train
106127,validation
148136,train
148907,train
66488,train
17315,train
59993,validation
77353,train
116497,train
18171,train
117632,train
82396,train
8936,validation
49830,train
179513,train
125420,validation
85842,train
199800,train
97539,train
54436,validation
1098,train
152390,validation
178248,train
9204,train
190375,train
39727,train
8032,train
162047,train
178776,validation
51109,train
199369,train
159571,validation
96095,train
198391,train
28256,train
46018,validation
74862,train
112820,train
167167,train
141301,train
17930,train
104897,train
184561,train
158549,train
157844,train
61865,train
97670,train
46284,train
160833,train
83610,train
196442,validation
9777,validation
94981,train
66701,train
165525,train
45069,train
119471,train
177231,validation
30816,train
48319,train
78944,train
195702,train
3003,train
85941,train
148104,validation
139353,train
148959,train
120548,train
29254,train
112790,train
61485,train
123372,train
73877,validation
178398,train
47920,train
69707,train
31892,train
170615,validation
127178,train
3785,validation
34018,train
6508,train
145017,train
76821,validation
80862,train
190987,train
107053,train
99714,validation
50874,train
135956,train
193820,train
112764,train
39600,train
193054,validation
37407,validation
157402,train
47895,train
115958,train
71575,train
514,train
63727,train
130235,validation
163581,train
129463,train
136171,validation
67334,validation
193254,train
178454,validation
174850,validation
35,train
161744,train
12446,train
138622,train
6190,validation
67442,train
74815,validation
64701,train
183195,train
45387,train
128668,train
5759,train
175965,train
187909,validation
72230,train
155808,train
118159,validation
129929,train
39616,train
198321,train
147548,train
102181,validation
113230,validation
81772,train
78186,train
136076,train
186031,train
127195,train
154259,train
142220,train
5730,train
180136,validation
154982,validation
42464,train
188468,train
157703,validation
69770,train
100673,train
176374,train
112079,train
86420,train
163633,train
24188,train
107905,train
38262,train
157162,train
134435,train
62043,validation
195696,train
4532,validation
88587,train
1907,validation
97502,train
81221,train
42231,validation
39397,train
50498,train
124553,train
21051,train
196571,validation
122268,train
125100,validation
59622,train
17324,train
13528,train
112699,train
86997,train
41517,train
160000,train
51200,validation
61951,train
111457,train
56891,train
29874,train
151446,train
15894,validation
27396,train
122810,validation
31524,train
131332,train
84745,validation
134586,train
69597,train
23950,train
33651,train
66171,train
178882,train
149165,validation
134106,train
108834,train
123018,train
107441,train
74995,train
176126,train
19122,train
53154,train
127368,train
50315,validation
133651,train
96843,validation
198768,validation
42609,train
106384,train
135407,train
68948,train
23650,validation
136315,train
177996,train
56564,train
50335,train
126526,train
33659,train
35013,validation
182506,validation
54343,train
94644,train
25364,train
38752,validation
35605,train
146776,train
110503,validation
120312,train
143909,train
102513,train
92168,train
148723,train
110,train
36845,validation
13424,train
68377,train
112340,train
123540,train
96308,train
134173,train
116919,train
160317,train
105929,train
38075,train
15885,train
141661,validation
79863,train
188791,train
81226,train
110412,train
86584,validation
83524,train
77576,train
121251,train
47180,validation
53274,validation
8199,validation
94609,train
37398,train
30005,train
166659,train
55596,train
112558,train
20783,train
39928,train
74186,validation
57914,validation
79067,validation
153413,train
15483,validation
161366,validation
4385,validation
195659,validation
107069,train
37499,train
122413,train
198213,train
18773,train
103811,train
120498,train
108564,train
96261,train
122593,train
129842,train
103820,validation
22479,train
107386,train
95320,train
120704,validation
120630,train
130156,train
177269,train
105012,train
127787,train
29233,train
195026,train
44725,validation
102109,train
117892,train
28642,train
194513,train
147405,train
2259,train
52678,train
55593,validation
10442,validation
186726,train
17000,train
111269,train
79150,train
174912,validation
168728,train
49589,train
14518,train
107051,train
88972,train
172693,train
3496,validation
142515,train
135952,train
66867,train
101552,train
133557,train
29907,train
179180,train
138656,train
32647,train
4597,train
96395,train
166673,validation
196017,train
161084,validation
124044,train
24349,train
130752,train
119502,train
30515,validation
82439,validation
50817,train
191986,train
122217,train
26290,validation
105417,train
48176,train
65274,train
166946,validation
89581,validation
95696,validation
171253,train
87389,train
104732,validation
38069,train
14553,train
177184,train
19481,train
199916,train
106713,validation
72371,train
177794,train
159699,train
131754,train
157188,train
125910,train
79775,train
197313,train
186859,train
3119,train
118477,train
147776,train
164712,train
162896,validation
183904,train
185194,train
31095,validation
153235,train
98266,train
180433,train
58404,train
129634,train
81310,train
21438,train
56078,train
22115,train
181553,train
170078,train
72291,train
138304,validation
168785,train
13122,train
75974,train
16506,train
106073,train
53942,train
59604,validation
28020,validation
76573,train
28297,train
87976,train
81850,train
94136,train
82333,validation
24467,train
141417,train
173589,train
143951,validation
131682,validation
69083,train
63683,train
85327,train
52951,validation
67795,validation
27377,train
109872,train
43208,train
192535,train
76070,train
164373,validation
139071,train
76576,train
160147,train
83817,train
45549,train
52219,train
125050,train
97144,train
169381,train
76670,train
100111,train
124997,validation
87110,train
165192,train
7861,train
38696,train
80754,train
153542,validation
185806,train
80099,train
108861,train
48000,train
160889,validation
85606,train
73588,train
157352,train
69466,train
109980,validation
33781,train
127025,validation
107639,train
4976,validation
13248,train
188783,train
80228,validation
151585,train
81016,validation
8676,train
79020,train
48277,train
60665,train
95389,train
4567,train
146466,train
74032,validation
134252,train
94382,train
156472,train
192027,train
2839,train
29041,train
137472,validation
92296,train
178183,train
39200,train
23841,train
190218,train
173612,validation
171783,train
114916,train
31975,train
113021,train
1116,train
12519,train
170820,train
142573,validation
177438,train
36774,validation
21279,train
125841,train
70578,validation
155301,validation
68056,train
182860,train
116623,train
153181,train
191667,train
128927,train
189069,train
119864,train
12147,validation
140113,train
181857,validation
184571,train
181946,train
189942,validation
196640,train
187235,train
131834,train
114437,train
118384,train
140936,train
91767,train
7410,train
7713,train
147489,train
129511,train
78259,train
53483,train
70502,train
185380,train
27164,train
110565,train
39805,train
123721,train
153257,train
39365,validation
64234,train
162307,validation
95210,train
163486,validation
109047,train
134935,train
64121,train
170939,train
31089,train
186358,validation
196460,train
116017,validation
190769,train
78992,train
178949,train
96226,validation
175429,train
70353,validation
190955,train
147103,train
19937,train
127098,train
21658,train
85964,train
20356,train
4035,train
157129,validation
165299,validation
21835,train
161309,train
101,train
96749,train
169581,train
151315,validation
185225,train
175991,train
167890,train
82845,train
32942,train
126651,train
131551,train
18670,train
130445,train
177863,train
41111,validation
151363,train
171192,train
14450,train
135168,validation
138215,train
49521,train
98393,train
166955,train
190763,train
135194,train
173371,train
137060,train
164030,train
185167,train
51013,train
122470,train
181222,train
127963,train
48771,train
80311,train
68651,train
176098,validation
170103,validation
27917,validation
186359,train
140202,train
101086,train
197820,train
79550,train
19073,train
113357,validation
104793,train
35480,train
124693,train
123572,train
195340,validation
85470,train
12863,train
73733,train
52937,train
7350,train
195635,train
71928,train
178009,validation
164566,validation
118392,validation
58328,validation
32296,train
98557,train
21702,train
161039,validation
123743,train
101697,train
166507,validation
67400,train
26235,validation
112563,train
32245,train
171344,train
105123,train
74364,train
95633,train
173034,train
183358,train
38212,train
142333,train
39984,validation
60975,train
145530,train
134589,train
35374,validation
40386,train
193827,train
59626,train
176369,train
11132,train
117745,validation
113761,validation
101978,train
188307,train
157574,train
163004,train
14454,train
187550,train
188983,train
158599,train
35729,train
58183,train
140277,train
12390,train
87327,train
81662,validation
189494,train
158310,train
135573,train
70210,train
39953,validation
96365,train
10155,train
177714,train
145745,train
48814,validation
11765,train
66394,train
49341,validation
143596,train
52005,validation
108434,train
84622,train
145848,train
15716,train
10070,train
101321,train
199371,validation
175036,train
103461,train
4457,train
97776,train
162233,train
7038,validation
8441,train
109386,train
168202,train
1611,train
106036,train
26935,train
63955,train
80795,train
86534,validation
170643,validation
22960,validation
15696,train
101886,train
147621,train
145194,train
147999,train
161883,train
44775,train
176188,train
43390,validation
179942,train
127836,validation
106636,train
17005,train
35016,validation
35739,validation
182608,train
177764,train
158666,train
21280,train
43916,train
93828,validation
14385,train
173242,validation
70068,train
154874,train
180024,train
46468,validation
30984,train
45110,validation
25882,train
47144,train
110228,train
81484,validation
194163,validation
23318,train
150134,validation
25376,train
146362,train
71004,train
102341,validation
2752,train
192573,train
173937,train
180781,train
12650,train
191236,train
4949,train
177920,train
177512,train
114790,train
161474,train
131852,train
148137,train
56099,train
51016,train
140344,train
56486,train
67872,train
56857,validation
142476,train
54869,validation
73296,validation
156308,train
52107,train
104217,train
9952,train
30326,train
119079,validation
172482,train
48925,train
103153,train
15184,validation
82044,train
46085,train
117642,train
77374,train
171791,train
123025,train
111766,train
36245,train
197062,train
165696,train
155393,train
160938,train
169236,train
167758,train
77016,train
64393,train
126906,train
37532,train
102803,train
96607,train
83644,validation
110489,validation
167965,validation
125863,validation
23291,validation
80395,validation
121494,train
43006,train
8065,train
142887,train
97743,train
108220,train
180666,train
154603,validation
76393,train
195783,train
171597,train
3978,train
178849,train
136224,train
168493,train
38251,train
